GameId,Year,Round,Date,Attendance,HomeTeam
2019R1302,2019,R13,14/06/2019,44846,Essendon
2019R1303,2019,R13,15/06/2019,7243,Gold Coast
2019R1304,2019,R13,15/06/2019,37451,Fremantle
2019R1305,2019,R13,15/06/2019,35479,Carlton
2019R1306,2019,R13,16/06/2019,7832,North Melbourne
2019R1401,2019,R14,20/06/2019,52810,West Coast
2019R1402,2019,R14,21/06/2019,29553,Sydney
2019R1403,2019,R14,22/06/2019,20211,Melbourne
2019R1404,2019,R14,22/06/2019,22885,St Kilda
2019R1405,2019,R14,22/06/2019,37726,Port Adelaide
2019R1406,2019,R14,23/06/2019,39836,Western Bulldogs
2019R1501,2019,R15,27/06/2019,25195,Essendon
2019R1502,2019,R15,28/06/2019,28108,Geelong
2019R1503,2019,R15,29/06/2019,31895,Hawthorn
2019R1504,2019,R15,29/06/2019,26194,Sydney
2019R1505,2019,R15,29/06/2019,38801,Collingwood
2019R1506,2019,R15,29/06/2019,25623,Port Adelaide
2019R1507,2019,R15,30/06/2019,40962,St Kilda
2019R1508,2019,R15,30/06/2019,24809,Brisbane Lions
2019R1509,2019,R15,30/06/2019,37293,Fremantle
2019R1601,2019,R16,5/07/2019,66407,Hawthorn
2019R1602,2019,R16,6/07/2019,60199,Essendon
2019R1603,2019,R16,6/07/2019,16031,Gold Coast
2019R1604,2019,R16,6/07/2019,50544,Adelaide
2019R1605,2019,R16,6/07/2019,35641,Western Bulldogs
2019R1606,2019,R16,6/07/2019,56358,Fremantle
2019R1607,2019,R16,7/07/2019,55593,Carlton
2019R1608,2019,R16,7/07/2019,10696,North Melbourne
2019R1609,2019,R16,7/07/2019,12268,Greater Western Sydney
2019R1701,2019,R17,12/07/2019,56251,West Coast
2019R1702,2019,R17,13/07/2019,32570,Sydney
2019R1703,2019,R17,13/07/2019,13006,Hawthorn
2019R1704,2019,R17,13/07/2019,45682,Essendon
2019R1705,2019,R17,13/07/2019,8741,Gold Coast
2019R1706,2019,R17,13/07/2019,24035,Geelong
2019R1707,2019,R17,14/07/2019,38986,Richmond
2019R1708,2019,R17,14/07/2019,26781,Western Bulldogs
2019R1709,2019,R17,14/07/2019,33118,Port Adelaide
2019R1801,2019,R18,19/07/2019,47735,Adelaide
2019R1802,2019,R18,20/07/2019,41642,Richmond
2019R1803,2019,R18,20/07/2019,31765,Carlton
2019R1804,2019,R18,20/07/2019,15467,Greater Western Sydney
2019R1805,2019,R18,20/07/2019,23833,Brisbane Lions
2019R1806,2019,R18,20/07/2019,33594,Fremantle
2019R1807,2019,R18,21/07/2019,53636,Geelong
2019R1808,2019,R18,21/07/2019,7164,Melbourne
2019R1809,2019,R18,21/07/2019,21705,St Kilda
2019R1901,2019,R19,26/07/2019,78722,Collingwood
2019R1902,2019,R19,27/07/2019,15157,Hawthorn
2019R1903,2019,R19,27/07/2019,38369,Carlton
2019R1904,2019,R19,27/07/2019,54376,West Coast
2019R1905,2019,R19,27/07/2019,22854,St Kilda
2019R1906,2019,R19,27/07/2019,27591,Port Adelaide
2019R1907,2019,R19,28/07/2019,21181,Western Bulldogs
2019R1908,2019,R19,28/07/2019,32911,Sydney
2019R1909,2019,R19,28/07/2019,15759,Gold Coast
2019R2001,2019,R20,2/08/2019,33226,North Melbourne
2019R2002,2019,R20,3/08/2019,42940,Essendon
2019R2003,2019,R20,3/08/2019,16116,Greater Western Sydney
2019R2004,2019,R20,3/08/2019,36310,Fremantle
2019R2005,2019,R20,3/08/2019,37254,Melbourne
2019R2006,2019,R20,3/08/2019,39984,Adelaide
2019R2007,2019,R20,4/08/2019,33577,Collingwood
2019R2008,2019,R20,4/08/2019,32802,Carlton
2019R2009,2019,R20,4/08/2019,25831,Brisbane Lions
2019R2101,2019,R21,9/08/2019,11741,Greater Western Sydney
2019R2102,2019,R21,10/08/2019,31903,Melbourne
2019R2103,2019,R21,10/08/2019,29568,Port Adelaide
2019R2104,2019,R21,10/08/2019,22530,Brisbane Lions
2019R2105,2019,R21,10/08/2019,41816,Essendon
2019R2106,2019,R21,10/08/2019,21664,Geelong
2019R2107,2019,R21,11/08/2019,17715,St Kilda
2019R2108,2019,R21,11/08/2019,51039,Richmond
2019R2109,2019,R21,11/08/2019,54994,West Coast
2019R2201,2019,R22,16/08/2019,23700,Melbourne
2019R2202,2019,R22,17/08/2019,51786,Carlton
2019R2203,2019,R22,17/08/2019,35608,Brisbane Lions
2019R2204,2019,R22,17/08/2019,48175,Adelaide
2019R2205,2019,R22,17/08/2019,17063,North Melbourne
2019R2206,2019,R22,17/08/2019,47833,Fremantle
2019R2207,2019,R22,18/08/2019,57415,Richmond
2019R2208,2019,R22,18/08/2019,10139,Greater Western Sydney
2019R2209,2019,R22,18/08/2019,31331,Hawthorn
2019R2301,2019,R23,23/08/2019,85405,Collingwood
2019R2302,2019,R23,24/08/2019,33722,Sydney
2019R2303,2019,R23,24/08/2019,8202,North Melbourne
2019R2304,2019,R23,24/08/2019,31669,Geelong
2019R2305,2019,R23,24/08/2019,7610,Gold Coast
2019R2306,2019,R23,24/08/2019,55859,West Coast
2019R2307,2019,R23,25/08/2019,9560,Western Bulldogs
2019R2308,2019,R23,25/08/2019,76995,Richmond
2019R2309,2019,R23,25/08/2019,27504,Port Adelaide
2019EF01,2019,EF,5/09/2019,59216,West Coast
2019QF01,2019,QF,6/09/2019,93436,Geelong
2019EF02,2019,EF,7/09/2019,19218,Greater Western Sydney
2019QF02,2019,QF,7/09/2019,37478,Brisbane Lions
2019SF01,2019,SF,13/09/2019,51813,Geelong
2019SF02,2019,SF,14/09/2019,30034,Brisbane Lions
2019PF01,2019,PF,20/09/2019,94423,Richmond
2019PF02,2019,PF,21/09/2019,77828,Collingwood
2019GF01,2019,GF,28/09/2019,100014,Richmond
2020R0101,2020,R1,19/03/2020,0,Richmond
2020R0102,2020,R1,20/03/2020,0,Western Bulldogs
2020R0103,2020,R1,21/03/2020,0,Essendon
2020R0104,2020,R1,21/03/2020,0,Adelaide
2020R0105,2020,R1,21/03/2020,0,Gold Coast
2020R0106,2020,R1,21/03/2020,0,Greater Western Sydney
2020R0107,2020,R1,22/03/2020,0,North Melbourne
2020R0108,2020,R1,22/03/2020,0,Hawthorn
2020R0109,2020,R1,22/03/2020,0,West Coast
2020R0201,2020,R2,11/06/2020,0,Collingwood
2020R0202,2020,R2,12/06/2020,0,Geelong
2020R0203,2020,R2,13/06/2020,0,Brisbane Lions
2020R0204,2020,R2,13/06/2020,0,Carlton
2020R0205,2020,R2,13/06/2020,2240,Port Adelaide
2020R0206,2020,R2,13/06/2020,0,Gold Coast
2020R0207,2020,R2,14/06/2020,350,Greater Western Sydney
2020R0208,2020,R2,14/06/2020,337,Sydney
2020R0209,2020,R2,14/06/2020,0,St Kilda
2020R0301,2020,R3,18/06/2020,0,Richmond
2020R0302,2020,R3,19/06/2020,0,Western Bulldogs
2020R0303,2020,R3,20/06/2020,0,North Melbourne
2020R0304,2020,R3,20/06/2020,0,Collingwood
2020R0305,2020,R3,20/06/2020,0,Geelong
2020R0306,2020,R3,20/06/2020,1965,Brisbane Lions
2020R0307,2020,R3,21/06/2020,1997,Gold Coast
2020R0308,2020,R3,21/06/2020,180,Fremantle
2020R0401,2020,R4,25/06/2020,605,Sydney
2020R0402,2020,R4,26/06/2020,487,Greater Western Sydney
2020R0403,2020,R4,27/06/2020,450,Port Adelaide
2020R0404,2020,R4,27/06/2020,0,St Kilda
2020R0405,2020,R4,27/06/2020,0,Essendon
2020R0406,2020,R4,27/06/2020,5106,Gold Coast
2020R0407,2020,R4,28/06/2020,7354,Brisbane Lions
2020R0408,2020,R4,28/06/2020,0,Melbourne
2020R0409,2020,R4,28/06/2020,0,Hawthorn
2020R0501,2020,R5,2/07/2020,0,Carlton
2020R0502,2020,R5,3/07/2020,0,Collingwood
2020R0503,2020,R5,4/07/2020,2238,West Coast
2020R0504,2020,R5,4/07/2020,0,Geelong
2020R0505,2020,R5,4/07/2020,0,Western Bulldogs
2020R0506,2020,R5,4/07/2020,10161,Brisbane Lions
2020R0507,2020,R5,5/07/2020,418,Adelaide
2020R0508,2020,R5,5/07/2020,0,Melbourne
2020R0509,2020,R5,5/07/2020,5674,Greater Western Sydney
2020R0601,2020,R6,9/07/2020,1311,Geelong
2020R0602,2020,R6,10/07/2020,1772,Collingwood
2020R0603,2020,R6,11/07/2020,638,Fremantle
2020R0604,2020,R6,11/07/2020,210,West Coast
2020R0605,2020,R6,11/07/2020,250,Melbourne
2020R0606,2020,R6,11/07/2020,4271,Essendon
2020R0607,2020,R6,12/07/2020,368,Port Adelaide
2020R0608,2020,R6,12/07/2020,3606,Richmond
2020R0609,2020,R6,12/07/2020,2178,Carlton
2020R0701,2020,R7,16/07/2020,22077,Geelong
2020R0702,2020,R7,17/07/2020,4949,Essendon
2020R0703,2020,R7,18/07/2020,3168,Greater Western Sydney
2020R0704,2020,R7,18/07/2020,6000,Sydney
2020R0705,2020,R7,18/07/2020,4337,Richmond
2020R0706,2020,R7,19/07/2020,3510,Carlton
2020R0707,2020,R7,19/07/2020,750,Hawthorn
2020R0708,2020,R7,19/07/2020,25306,Fremantle
2020R0709,2020,R7,20/07/2020,13579,Adelaide
2020R0801,2020,R8,23/07/2020,4039,Gold Coast
2020R0802,2020,R8,24/07/2020,5500,Greater Western Sydney
2020R0803,2020,R8,25/07/2020,3655,North Melbourne
2020R0804,2020,R8,25/07/2020,4264,Sydney
2020R0805,2020,R8,25/07/2020,16727,Port Adelaide
2020R0806,2020,R8,26/07/2020,15155,Adelaide
2020R0807,2020,R8,26/07/2020,24824,West Coast
2020R0808,2020,R8,26/07/2020,3011,Melbourne
2020R0809,2020,R8,27/07/2020,20251,Fremantle
2020R0901,2020,R9,29/07/2020,2824,Western Bulldogs
2020R0902,2020,R9,30/07/2020,323,Melbourne
2020R0903,2020,R9,31/07/2020,12304,Carlton
2020R0904,2020,R9,31/07/2020,4860,Essendon
2020R0905,2020,R9,1/08/2020,522,North Melbourne
2020R0906,2020,R9,1/08/2020,2978,St Kilda
2020R0907,2020,R9,1/08/2020,26211,West Coast
2020R0908,2020,R9,2/08/2020,4363,Gold Coast
2020R0909,2020,R9,2/08/2020,20912,Fremantle
2020R1001,2020,R10,3/08/2020,14159,Port Adelaide
2020R1002,2020,R10,4/08/2020,5651,Richmond
2020R1003,2020,R10,5/08/2020,2282,Geelong
2020R1004,2020,R10,5/08/2020,12022,Adelaide
2020R1005,2020,R10,6/08/2020,4146,Collingwood
2020R1006,2020,R10,6/08/2020,3095,Gold Coast
2020R1007,2020,R10,7/08/2020,1178,Essendon
2020R1101,2020,R11,8/08/2020,10256,Port Adelaide
2020R1102,2020,R11,8/08/2020,11061,Brisbane Lions
2020R1103,2020,R11,9/08/2020,19092,West Coast
2020R1104,2020,R11,9/08/2020,2172,Melbourne
2020R1105,2020,R11,10/08/2020,3903,St Kilda
2020R1106,2020,R11,10/08/2020,18512,Fremantle
2020R1107,2020,R11,11/08/2020,8577,Adelaide
2020R1108,2020,R11,12/08/2020,4303,Gold Coast
2020R1201,2020,R12,13/08/2020,6464,Sydney
2020R1202,2020,R12,14/08/2020,3378,Geelong
2020R1203,2020,R12,15/08/2020,2722,North Melbourne
2020R1204,2020,R12,15/08/2020,5338,Melbourne
2020R1205,2020,R12,15/08/2020,24114,Fremantle
2020R1206,2020,R12,16/08/2020,613,Western Bulldogs
2020R1207,2020,R12,16/08/2020,4686,St Kilda
2020R1208,2020,R12,16/08/2020,22870,West Coast
2020R1209,2020,R12,17/08/2020,4062,Richmond
2020R1301,2020,R13,21/08/2020,5172,Gold Coast
2020R1302,2020,R13,22/08/2020,1765,Western Bulldogs
2020R1303,2020,R13,22/08/2020,11740,Port Adelaide
2020R1304,2020,R13,22/08/2020,5401,Essendon
2020R1305,2020,R13,22/08/2020,24714,Fremantle
2020R1306,2020,R13,23/08/2020,10431,Adelaide
2020R1307,2020,R13,23/08/2020,13750,Brisbane Lions
2020R1308,2020,R13,23/08/2020,27339,West Coast
2020R1309,2020,R13,24/08/2020,2443,Collingwood
2020R1401,2020,R14,27/08/2020,4973,Hawthorn
2020R1402,2020,R14,27/08/2020,3628,Richmond
2020R1403,2020,R14,28/08/2020,2156,Western Bulldogs
2020R1404,2020,R14,29/08/2020,11801,Port Adelaide
2020R1405,2020,R14,29/08/2020,24406,Fremantle
2020R1406,2020,R14,29/08/2020,1917,Melbourne
2020R1407,2020,R14,30/08/2020,9033,Carlton
2020R1408,2020,R14,30/08/2020,3353,Gold Coast
2020R1501,2020,R15,1/09/2020,6191,Hawthorn
2020R1502,2020,R15,1/09/2020,1932,West Coast
2020R1503,2020,R15,2/09/2020,1818,Richmond
2020R1504,2020,R15,3/09/2020,3199,Sydney
2020R1505,2020,R15,3/09/2020,1469,Greater Western Sydney
2020R1506,2020,R15,4/09/2020,15036,Brisbane Lions
2020R1601,2020,R16,5/09/2020,592,North Melbourne
2020R1602,2020,R16,6/09/2020,2740,St Kilda
2020R1603,2020,R16,6/09/2020,5011,Geelong
2020R1604,2020,R16,6/09/2020,532,Western Bulldogs
2020R1605,2020,R16,7/09/2020,3279,Melbourne
2020R1606,2020,R16,8/09/2020,12436,Adelaide
2020R1607,2020,R16,8/09/2020,1580,Carlton
2020R1608,2020,R16,9/09/2020,11292,Brisbane Lions
2020R1701,2020,R17,10/09/2020,1925,St Kilda
2020R1702,2020,R17,11/09/2020,7061,Geelong
2020R1703,2020,R17,12/09/2020,308,North Melbourne
2020R1704,2020,R17,12/09/2020,17482,Port Adelaide
2020R1705,2020,R17,12/09/2020,1204,Greater Western Sydney
2020R1706,2020,R17,13/09/2020,2735,Carlton
2020R1707,2020,R17,13/09/2020,2625,Hawthorn
2020R1708,2020,R17,13/09/2020,3700,Sydney
2020R1709,2020,R17,14/09/2020,2896,Collingwood
2020R1801,2020,R18,17/09/2020,724,North Melbourne
2020R1802,2020,R18,18/09/2020,1528,St Kilda
2020R1803,2020,R18,19/09/2020,2175,Essendon
2020R1804,2020,R18,19/09/2020,17710,Adelaide
2020R1805,2020,R18,19/09/2020,14563,Brisbane Lions
2020R1806,2020,R18,20/09/2020,2136,Hawthorn
2020R1807,2020,R18,20/09/2020,2798,Sydney
2020R1808,2020,R18,20/09/2020,3114,Fremantle
2020R1809,2020,R18,21/09/2020,5424,Collingwood
2020QF01,2020,QF,1/10/2020,22755,Port Adelaide
2020QF02,2020,QF,2/10/2020,22104,Brisbane Lions
2020EF01,2020,EF,3/10/2020,10561,St Kilda
2020EF02,2020,EF,3/10/2020,32865,West Coast
2020SF01,2020,SF,9/10/2020,13778,Richmond
2020SF02,2020,SF,10/10/2020,21396,Geelong
2020PF01,2020,PF,16/10/2020,24292,Port Adelaide
2020PF02,2020,PF,17/10/2020,29121,Brisbane Lions
2020GF01,2020,GF,24/10/2020,29707,Richmond
2021R0101,2021,R1,18/03/2021,49218,Richmond
2021R0102,2021,R1,19/03/2021,46051,Collingwood
2021R0103,2021,R1,20/03/2021,21365,Melbourne
2021R0104,2021,R1,20/03/2021,26985,Adelaide
2021R0105,2021,R1,20/03/2021,25128,Essendon
2021R0106,2021,R1,20/03/2021,22762,Brisbane Lions
2021R0107,2021,R1,21/03/2021,13050,North Melbourne
2021R0108,2021,R1,21/03/2021,5014,Greater Western Sydney
2021R0109,2021,R1,21/03/2021,38493,West Coast
2021R0201,2021,R2,25/03/2021,51723,Carlton
2021R0202,2021,R2,26/03/2021,20070,Geelong
2021R0203,2021,R2,27/03/2021,23946,Sydney
2021R0204,2021,R2,27/03/2021,29978,Port Adelaide
2021R0205,2021,R2,27/03/2021,25903,St Kilda
2021R0206,2021,R2,27/03/2021,6661,Gold Coast
2021R0207,2021,R2,28/03/2021,41051,Hawthorn
2021R0208,2021,R2,28/03/2021,21391,Western Bulldogs
2021R0209,2021,R2,28/03/2021,27625,Fremantle
2021R0301,2021,R3,1/04/2021,28057,Collingwood
2021R0302,2021,R3,2/04/2021,28483,North Melbourne
2021R0303,2021,R3,2/04/2021,30175,Adelaide
2021R0304,2021,R3,3/04/2021,43637,Richmond
2021R0305,2021,R3,3/04/2021,29234,Essendon
2021R0306,2021,R3,3/04/2021,42090,West Coast
2021R0307,2021,R3,4/04/2021,24551,Carlton
2021R0308,2021,R3,4/04/2021,9563,Greater Western Sydney
2021R0309,2021,R3,5/04/2021,50030,Geelong
2021R0401,2021,R4,8/04/2021,28039,Sydney
2021R0402,2021,R4,9/04/2021,33742,Port Adelaide
2021R0403,2021,R4,10/04/2021,7387,Western Bulldogs
2021R0404,2021,R4,10/04/2021,16710,St Kilda
2021R0405,2021,R4,10/04/2021,11618,Gold Coast
2021R0406,2021,R4,10/04/2021,29866,Collingwood
2021R0407,2021,R4,11/04/2021,13479,North Melbourne
2021R0408,2021,R4,11/04/2021,33728,Melbourne
2021R0409,2021,R4,11/04/2021,29490,Fremantle
2021R0501,2021,R5,15/04/2021,32056,St Kilda
2021R0502,2021,R5,16/04/2021,54159,West Coast
2021R0503,2021,R5,17/04/2021,18920,Western Bulldogs
2021R0504,2021,R5,17/04/2021,33541,Sydney
2021R0505,2021,R5,17/04/2021,32893,Carlton
2021R0506,2021,R5,17/04/2021,23544,Brisbane Lions
2021R0507,2021,R5,18/04/2021,31454,Adelaide
2021R0508,2021,R5,18/04/2021,36337,Hawthorn
2021R0509,2021,R5,18/04/2021,21282,Geelong
2021R0601,2021,R6,23/04/2021,10064,Greater Western Sydney
2021R0602,2021,R6,24/04/2021,21282,Geelong
2021R0603,2021,R6,24/04/2021,9819,Gold Coast
2021R0604,2021,R6,24/04/2021,29576,Carlton
2021R0605,2021,R6,24/04/2021,56418,Melbourne
2021R0606,2021,R6,24/04/2021,0,Fremantle
2021R0607,2021,R6,25/04/2021,9007,Hawthorn
2021R0608,2021,R6,25/04/2021,78113,Collingwood
2021R0609,2021,R6,25/04/2021,33125,Port Adelaide
2021R0701,2021,R7,30/04/2021,52402,Richmond
2021R0702,2021,R7,1/05/2021,24397,Collingwood
2021R0703,2021,R7,1/05/2021,28853,Adelaide
2021R0704,2021,R7,1/05/2021,26433,St Kilda
2021R0705,2021,R7,1/05/2021,29123,Sydney
2021R0706,2021,R7,1/05/2021,20007,Brisbane Lions
2021R0707,2021,R7,2/05/2021,6009,North Melbourne
2021R0708,2021,R7,2/05/2021,57447,Essendon
2021R0709,2021,R7,2/05/2021,0,West Coast
2021R0801,2021,R8,7/05/2021,54857,Richmond
2021R0802,2021,R8,8/05/2021,9271,Gold Coast
2021R0803,2021,R8,8/05/2021,8526,Greater Western Sydney
2021R0804,2021,R8,8/05/2021,22329,North Melbourne
2021R0805,2021,R8,8/05/2021,35567,Melbourne
2021R0806,2021,R8,8/05/2021,43069,Port Adelaide
2021R0807,2021,R8,9/05/2021,15277,Hawthorn
2021R0808,2021,R8,9/05/2021,27663,Western Bulldogs
2021R0809,2021,R8,9/05/2021,15403,Brisbane Lions
2021R0901,2021,R9,14/05/2021,26712,St Kilda
2021R0902,2021,R9,15/05/2021,31448,Sydney
2021R0903,2021,R9,15/05/2021,9121,Hawthorn
2021R0904,2021,R9,15/05/2021,12636,Gold Coast
2021R0905,2021,R9,15/05/2021,18798,Richmond
2021R0906,2021,R9,15/05/2021,32787,Port Adelaide
2021R0907,2021,R9,16/05/2021,26357,Essendon
2021R0908,2021,R9,16/05/2021,38581,Melbourne
2021R0909,2021,R9,16/05/2021,43427,West Coast
2021R1001,2021,R10,21/05/2021,31127,Brisbane Lions
2021R1002,2021,R10,22/05/2021,45741,Carlton
2021R1003,2021,R10,22/05/2021,22055,Geelong
2021R1004,2021,R10,22/05/2021,31373,Adelaide
2021R1005,2021,R10,22/05/2021,28720,Western Bulldogs
2021R1006,2021,R10,22/05/2021,29134,Fremantle
2021R1007,2021,R10,23/05/2021,9046,Greater Western Sydney
2021R1008,2021,R10,23/05/2021,23415,Collingwood
2021R1009,2021,R10,23/05/2021,33121,Essendon
2021R1101,2021,R11,28/05/2021,0,Western Bulldogs
2021R1102,2021,R11,29/05/2021,0,Collingwood
2021R1103,2021,R11,29/05/2021,22038,Brisbane Lions
2021R1104,2021,R11,29/05/2021,0,St Kilda
2021R1105,2021,R11,29/05/2021,41883,West Coast
2021R1106,2021,R11,29/05/2021,1241,Gold Coast
2021R1107,2021,R11,30/05/2021,4236,Richmond
2021R1108,2021,R11,30/05/2021,29882,Sydney
2021R1109,2021,R11,30/05/2021,26759,Port Adelaide
2021R1201,2021,R12,4/06/2021,3772,Melbourne
2021R1202,2021,R12,5/06/2021,19020,Sydney
2021R1203,2021,R12,5/06/2021,30446,Adelaide
2021R1204,2021,R12,5/06/2021,55656,Essendon
2021R1205,2021,R12,6/06/2021,5137,Carlton
2021R1206,2021,R12,6/06/2021,32875,Fremantle
2021R1301,2021,R13,10/06/2021,28718,Port Adelaide
2021R1302,2021,R13,11/06/2021,25904,Sydney
2021R1303,2021,R13,12/06/2021,27318,Fremantle
2021R1304,2021,R13,12/06/2021,5969,St Kilda
2021R1305,2021,R13,13/06/2021,3462,North Melbourne
2021R1306,2021,R13,13/06/2021,50834,West Coast
2021R1307,2021,R13,14/06/2021,16453,Melbourne
2021R1401,2021,R14,18/06/2021,6583,Geelong
2021R1402,2021,R14,19/06/2021,7117,Gold Coast
2021R1403,2021,R14,19/06/2021,5060,North Melbourne
2021R1404,2021,R14,19/06/2021,7035,Greater Western Sydney
2021R1405,2021,R14,20/06/2021,14834,Hawthorn
2021R1501,2021,R15,24/06/2021,29024,Brisbane Lions
2021R1502,2021,R15,25/06/2021,14787,Richmond
2021R1503,2021,R15,26/06/2021,11570,Collingwood
2021R1504,2021,R15,26/06/2021,6719,North Melbourne
2021R1505,2021,R15,26/06/2021,29631,Port Adelaide
2021R1506,2021,R15,26/06/2021,19414,Essendon
2021R1507,2021,R15,27/06/2021,9897,Greater Western Sydney
2021R1508,2021,R15,27/06/2021,0,West Coast
2021R1509,2021,R15,27/06/2021,14930,Carlton
2021R1601,2021,R16,1/07/2021,9327,Gold Coast
2021R1602,2021,R16,2/07/2021,15579,Geelong
2021R1603,2021,R16,3/07/2021,16963,Melbourne
2021R1604,2021,R16,3/07/2021,16178,Adelaide
2021R1605,2021,R16,3/07/2021,12103,Fremantle
2021R1606,2021,R16,3/07/2021,18251,Hawthorn
2021R1607,2021,R16,4/07/2021,9520,Sydney
2021R1608,2021,R16,4/07/2021,18082,Collingwood
2021R1609,2021,R16,4/07/2021,18216,Western Bulldogs
2021R1701,2021,R17,8/07/2021,30908,Port Adelaide
2021R1702,2021,R17,9/07/2021,23604,Essendon
2021R1703,2021,R17,10/07/2021,9111,Hawthorn
2021R1704,2021,R17,10/07/2021,31834,Carlton
2021R1705,2021,R17,10/07/2021,9075,Brisbane Lions
2021R1706,2021,R17,11/07/2021,2952,Greater Western Sydney
2021R1707,2021,R17,11/07/2021,24817,Western Bulldogs
2021R1708,2021,R17,11/07/2021,29437,Richmond
2021R1709,2021,R17,12/07/2021,30515,West Coast
2021R1801,2021,R18,15/07/2021,35271,Fremantle
2021R1802,2021,R18,16/07/2021,4119,Richmond
2021R1803,2021,R18,17/07/2021,0,St Kilda
2021R1804,2021,R18,17/07/2021,8244,Gold Coast
2021R1805,2021,R18,17/07/2021,0,Melbourne
2021R1806,2021,R18,18/07/2021,5114,North Melbourne
2021R1807,2021,R18,18/07/2021,0,Collingwood
2021R1808,2021,R18,18/07/2021,24554,Adelaide
2021R1809,2021,R18,18/07/2021,2374,Greater Western Sydney
2021R1901,2021,R19,23/07/2021,0,Port Adelaide
2021R1902,2021,R19,24/07/2021,0,Carlton
2021R1903,2021,R19,24/07/2021,16660,Brisbane Lions
2021R1904,2021,R19,24/07/2021,43657,West Coast
2021R1905,2021,R19,24/07/2021,0,Melbourne
2021R1906,2021,R19,24/07/2021,0,Adelaide
2021R1907,2021,R19,25/07/2021,2875,Sydney
2021R1908,2021,R19,25/07/2021,0,Geelong
2021R1909,2021,R19,25/07/2021,2681,Essendon
2021R2001,2021,R20,30/07/2021,0,St Kilda
2021R2002,2021,R20,31/07/2021,0,Western Bulldogs
2021R2003,2021,R20,31/07/2021,8033,North Melbourne
2021R2004,2021,R20,31/07/2021,0,Collingwood
2021R2005,2021,R20,1/08/2021,0,Gold Coast
2021R2006,2021,R20,1/08/2021,5381,Hawthorn
2021R2007,2021,R20,1/08/2021,0,Essendon
2021R2008,2021,R20,1/08/2021,24979,Fremantle
2021R2009,2021,R20,1/08/2021,0,Greater Western Sydney
2021R2101,2021,R21,6/08/2021,0,Geelong
2021R2102,2021,R21,7/08/2021,0,Carlton
2021R2103,2021,R21,7/08/2021,0,Richmond
2021R2104,2021,R21,7/08/2021,14736,Adelaide
2021R2105,2021,R21,7/08/2021,0,St Kilda
2021R2106,2021,R21,8/08/2021,0,Hawthorn
2021R2107,2021,R21,8/08/2021,0,Western Bulldogs
2021R2108,2021,R21,8/08/2021,29589,Fremantle
2021R2109,2021,R21,9/08/2021,31584,West Coast
2021R2201,2021,R22,13/08/2021,0,Greater Western Sydney
2021R2202,2021,R22,14/08/2021,7822,Hawthorn
2021R2203,2021,R22,14/08/2021,13943,Port Adelaide
2021R2204,2021,R22,14/08/2021,0,Geelong
2021R2205,2021,R22,14/08/2021,15146,Brisbane Lions
2021R2206,2021,R22,14/08/2021,0,North Melbourne
2021R2207,2021,R22,15/08/2021,0,Melbourne
2021R2208,2021,R22,15/08/2021,0,Gold Coast
2021R2209,2021,R22,15/08/2021,51692,Fremantle
2021R2301,2021,R23,20/08/2021,0,Western Bulldogs
2021R2302,2021,R23,21/08/2021,0,Richmond
2021R2303,2021,R23,21/08/2021,0,Sydney
2021R2304,2021,R23,21/08/2021,21845,Brisbane Lions
2021R2305,2021,R23,21/08/2021,0,Geelong
2021R2306,2021,R23,21/08/2021,0,Carlton
2021R2307,2021,R23,22/08/2021,3082,St Kilda
2021R2308,2021,R23,22/08/2021,0,Essendon
2021R2309,2021,R23,22/08/2021,13103,Adelaide
2021QF01,2021,QF,27/08/2021,19712,Port Adelaide
2021EF01,2021,EF,28/08/2021,8635,Sydney
2021QF02,2021,QF,28/08/2021,13784,Melbourne
2021EF02,2021,EF,29/08/2021,9760,Western Bulldogs
2021SF01,2021,SF,3/09/2021,44091,Geelong
2021SF02,2021,SF,4/09/2021,30647,Brisbane Lions
2021PF01,2021,PF,10/09/2021,58599,Melbourne
2021PF02,2021,PF,11/09/2021,26400,Port Adelaide
2021GF01,2021,GF,25/09/2021,61118,Melbourne
2022R0101,2022,R1,16/03/2022,58002,Melbourne
2022R0102,2022,R1,17/03/2022,72179,Carlton
2022R0103,2022,R1,18/03/2022,40129,St Kilda
2022R0104,2022,R1,19/03/2022,54495,Geelong
2022R0105,2022,R1,19/03/2022,25572,Greater Western Sydney
2022R0106,2022,R1,19/03/2022,25100,Brisbane Lions
2022R0107,2022,R1,20/03/2022,38297,Hawthorn
2022R0108,2022,R1,20/03/2022,28186,Adelaide
2022R0109,2022,R1,20/03/2022,20932,West Coast
2022R0201,2022,R2,24/03/2022,34961,Western Bulldogs
2022R0202,2022,R2,25/03/2022,36578,Sydney
2022R0203,2022,R2,26/03/2022,36843,Collingwood
2022R0204,2022,R2,26/03/2022,30631,Essendon
2022R0205,2022,R2,26/03/2022,30267,Port Adelaide
2022R0206,2022,R2,26/03/2022,8280,Gold Coast
2022R0207,2022,R2,27/03/2022,14204,North Melbourne
2022R0208,2022,R2,27/03/2022,28813,Richmond
2022R0209,2022,R2,27/03/2022,25284,Fremantle
2022R0301,2022,R3,31/03/2022,24327,Western Bulldogs
2022R0302,2022,R3,1/04/2022,44503,Melbourne
2022R0303,2022,R3,1/04/2022,39190,Adelaide
2022R0304,2022,R3,2/04/2022,4014,Greater Western Sydney
2022R0305,2022,R3,2/04/2022,52974,Collingwood
